name,distance,address,zip_code,city,store_id,phone,latitude,longitude
Philadelphia Supercenter,4.67,1675 S Christopher Columbus Blvd,19148,Philadelphia,2141,215-468-4220,39.926499,-75.141376
Cherry Hill Store,5.92,500 Route 38,08002,Cherry Hill,5340,856-665-5430,39.938592,-75.044627
Mount Laurel Supercenter,8.71,934 Route 73,08054,Mount Laurel,5944,856-372-6130,39.931354,-74.962909
Philadelphia Supercenter,9.24,2200 Wheatsheaf Ln,19137,Philadelphia,5891,215-613-2236,39.999062,-75.091761
Turnersville Supercenter,10.06,3501 Route 42,08012,Turnersville,1742,856-629-3888,39.729508,-75.035783
West Berlin Supercenter,10.11,265 N Route 73,08091,West Berlin,1807,856-753-8787,39.808346,-74.927725
Marlton Store,10.17,150 E Route 70,08053,Marlton,1869,856-983-2100,39.896213,-74.915401
Glenolden Store,10.43,50 N Macdade Blvd,19036,Glenolden,5495,610-583-2682,39.907201,-75.292055
Philadelphia Store,11.48,4600 Roosevelt Blvd Bldg G,19124,Philadelphia,5103,215-288-0700,40.031675,-75.09953
Cinnaminson Supercenter,11.77,2501 Route 130 S,08077,Cinnaminson,2871,856-303-2119,40.007816,-74.980895
Eddystone Store,12.61,1570 Chester Pike,19022,Eddystone,2830,610-447-1860,39.863664,-75.340694
Springfield Supercenter,14.35,400 S State Rd,19064,Springfield,5881,610-605-3154,39.938993,-75.356285
Wyncote Store,15.36,1000 Easton Rd Ste 200,19095,Wyncote,5229,215-887-6737,40.0822209,-75.168467
Philadelphia Store,15.61,9745 Roosevelt Blvd Ste A,19114,Philadelphia,5130,215-698-0350,40.0829049,-75.022502
Williamstown Supercenter,15.93,1840 S Black Horse Pike,08094,Williamstown,3774,856-629-2054,39.662379,-74.961398
Philadelphia Supercenter,16.77,4301 Byberry Road,19154,Philadelphia,2650,215-281-3159,40.083269,-74.962859
Boothwyn Store,18.37,605 Conchester Hwy,19061,Boothwyn,3252,610-494-2535,39.852029,-75.448983
Burlington Supercenter,18.66,2106 Mount Holly Rd,08016,Burlington,2040,609-386-8400,40.047499,-74.8427
Lumberton Store,19.34,1740 Route 38,08048,Lumberton,2841,609-702-9200,39.977436,-74.768533
Bensalem Store,20.05,3461 Horizon Blvd,19053,Bensalem,5131,215-942-4005,40.136561,-74.967566
Willow Grove Supercenter,20.33,2101 Blair Mill Rd,19090,Willow Grove,3564,215-830-8370,40.158484,-75.139103
King Of Prussia Supercenter,21.72,275 N Gulph Rd,19406,King Of Prussia,4687,610-768-0530,40.083475,-75.398584
Hammonton Store,22.6,55 S White Horse Pike,08037,Hammonton,2254,609-567-2700,39.648492,-74.784866
Warminster Supercenter,22.78,100 E Street Rd,18974,Warminster,2096,215-442-5670,40.194859,-75.080864
Norristown Supercenter,24.02,650 S Trooper Rd,19403,Norristown,3475,610-631-6750,40.12739,-75.40152
Levittown Supercenter,24.19,180 Levittown Ctr,19055,Levittown,2068,215-949-6600,40.141962,-74.822463
Warrington Supercenter,24.58,299 Valley Gate Drive,18976,Warrington,5649,215-488-9026,40.220279,-75.138469
Vineland Supercenter,26.15,1070 W Landis Ave,08360,Vineland,3339,856-205-9940,39.4895,-75.047427
Pennsville Store,27.61,709 S Broadway,08070,Pennsville,2041,856-935-8200,39.612001,-75.504647
Bridgeton Store,28.13,1130 Highway 77,08302,Bridgeton,5384,856-453-0418,39.466738,-75.208917
Wilmington Store,28.83,1251 Centerville Rd,19808,Wilmington,5436,302-683-9312,39.733863,-75.618399
Exton Store,30.11,270 Indian Run St,19341,Exton,2167,484-875-9053,40.022381,-75.633385
Hatfield Supercenter,30.61,1515 Bethlehem Pike,19440,Hatfield,2445,215-997-2929,40.291173,-75.264154
Millville Store,30.63,2291 N 2nd St,08332,Millville,2109,856-825-4200,39.425258,-75.035642
Kennett Square Supercenter,31.14,516 School House Rd,19348,Kennett Square,3541,610-444-2268,39.861153,-75.690187
New Castle Store,31.21,117 Wilton Blvd,19720,New Castle,2555,302-324-0900,39.653574,-75.621829
Hamilton Supercenter,32.71,1750 Nottingham Way,08619,Hamilton,5012,609-438-4093,40.234176,-74.714854
Harleysville Store,32.89,651 Main St,19438,Harleysville,2236,215-513-0205,40.286715,-75.393081
Hamilton Store,33.65,700 Marketplace Blvd,08691,Hamilton,2518,609-585-1463,40.194754,-74.634226
Mays Landing Supercenter,37.26,4620 Black Horse Pike,08330,Mays Landing,2108,609-625-8200,39.4521464,-74.6533334
Princeton Store,37.7,101 Nassau Park Blvd,08540,Princeton,2171,609-987-0202,40.303211,-74.676952
East Windsor Store,39.56,839 Us Highway 130,08520,East Windsor,3266,609-443-6159,40.253991,-74.55326
Pottstown Supercenter,40.09,233 Shoemaker Rd,19464,Pottstown,2263,610-327-3204,40.254215,-75.665938
Quakertown Supercenter,42.46,195 N West End Blvd,18951,Quakertown,2446,215-529-7689,40.448486,-75.357672
Little Egg Harbor Supercenter,43.27,631 Rt. 9 South,08087,Little Egg Harbor,3830,609-296-2430,39.603504,-74.363391
Salt Lake City Supercenter,1.95,350 Hope Ave,84115,Salt Lake City,3589,801-484-7311,40.740886,-111.901122
Salt Lake City Supercenter,5.25,2705 E Parleys Way,84109,Salt Lake City,4208,385-313-3942,40.719943,-111.813194
Millcreek Pickup only,5.8,3701 S Highland Dr,84106,Millcreek,8855,801-467-2882,40.691031,-111.846529
Salt Lake City Supercenter,6.93,4627 S 900 E,84117,Salt Lake City,5350,801-261-3695,40.669882,-111.863553
Murray Pickup only,8.45,5596 S Van Winkle Expy,84117,Murray,8862,801-278-8290,40.649827,-111.849349
Taylorsville Supercenter,8.47,5469 S Redwood Rd,84123,Taylorsville,1686,801-264-9666,40.650464,-111.93685
West Valley City Supercenter,8.47,3180 S 5600 W,84120,West Valley City,3568,801-966-2986,40.702147,-112.027224
West Valley City Neighborhood Market,8.47,4570 S 4000 W,84120,West Valley City,5109,801-969-1105,40.670612,-111.989018
Midvale Supercenter,10.4,7250 Union Park Ave,84047,Midvale,2207,801-255-0224,40.6193806,-111.8584799
Centerville Supercenter,10.44,221 W Parrish Ln,84014,Centerville,3366,801-294-0587,40.919007,-111.883825
West Valley City Supercenter,11.58,5675 W 6200 S,84118,West Valley City,5233,801-965-0125,40.635717,-112.026519
Magna Neighborhood Market,11.59,3555 S. 8400 W.,84044,Magna,4706,801-601-2833,40.6949205,-112.0900191
West Jordan Supercenter,11.74,7671 S 3800 W,84084,West Jordan,3232,801-282-4066,40.611451,-111.977917
Sandy Supercenter,12.72,9151 South Quarry Blvd,84094,Sandy,5235,801-352-4200,40.585335,-111.859477
South Jordan Supercenter,14.83,3590 W. South Jordan Pkwy,84095,South Jordan,5763,801-601-3098,40.563103,-111.9752
South Jordan Supercenter,15.37,11328 S Jordan Gtwy,84095,South Jordan,2307,801-553-2266,40.545722,-111.901461
Draper Neighborhood Market,16.79,1360 Draper Pkwy,84020,Draper,5110,801-816-0838,40.526738,-111.852489
Riverton Neighborhood Market,17.0,1202 West 12600 South,84065,Riverton,7043,801-999-2794,40.5234,-111.925965
Park City Supercenter,18.11,6545 Landmark Dr,84098,Park City,1827,435-647-9909,40.725996,-111.549331
Riverton Supercenter,18.72,13502 Hamilton View Rd,84065,Riverton,3620,801-446-2981,40.505171,-111.97752
Herriman Neighborhood Market,18.97,5056 W 13400 S,84096,Herriman,7168,801-981-1675,40.509163,-112.01151
Layton Supercenter,21.26,745 W Hill Field Rd,84041,Layton,1699,801-546-1992,41.06831,-111.979569
Layton Neighborhood Market,23.08,1356 E Highway 193,84040,Layton,5205,801-771-2987,41.099882,-111.940477
Syracuse Supercenter,24.16,2228 W 1700 S,84075,Syracuse,3848,801-775-9688,41.090461,-112.069638
Cedar Hills Supercenter,25.09,4689 W Cedar Hills Dr,84062,Cedar Hills,4689,801-756-2372,40.416575,-111.770375
Tooele Supercenter,26.0,99 W 1280 N,84074,Tooele,1440,435-882-0180,40.555998,-112.30067
Saratoga Springs Supercenter,26.19,136 W State Road 73,84045,Saratoga Springs,4438,801-766-4272,40.389557,-111.919732
South Ogden Neighborhood Market,26.66,1710 E Skyline Dr,84405,South Ogden,5206,801-479-0366,41.1521,-111.9384
American Fork Supercenter,26.7,949 W Grassland Dr,84003,American Fork,2511,801-492-1102,40.384789,-111.825124
Clinton Supercenter,27.03,1632 N 2000 W,84015,Clinton,5234,801-779-3165,41.137418,-112.060877
Pleasant Grove Neighborhood Market,28.45,1707 West State Street,84062,Pleasant Grove,4700,801-216-0001,40.367453,-111.765177
Riverdale Supercenter,28.75,4848 S 900 W,84405,Riverdale,1708,801-627-0066,41.175967,-111.998598
Lindon Supercenter,30.16,585 N State St,84042,Lindon,5270,801-785-7683,40.348491,-111.731799
Heber City Supercenter,31.22,1274 S Us 189,84032,Heber City,4696,435-709-3015,40.493779,-111.417486
Ogden Supercenter,32.41,1959 Wall Ave,84401,Ogden,3789,801-917-1026,41.232123,-111.98108
Harrisville Supercenter,34.92,534 N Harrisville Rd,84404,Harrisville,2921,801-737-0092,41.269567,-111.97302
Orem Supercenter,35.51,1355 Sandhill Rd,84058,Orem,1768,801-221-0600,40.272686,-111.71022
Provo Neighborhood Market,36.77,2255 N University Parkway,84604,Provo,4100,385-219-3070,40.262883,-111.670037
Springville Supercenter,44.14,660 S 1750 W,84663,Springville,3208,801-489-6293,40.157326,-111.644288
Spanish Fork Supercenter,46.44,1206 N. Canyon Creek Parkway,84660,Spanish Fork,4068,801-804-3505,40.123779,-111.638733
Spanish Fork Neighborhood Market,48.48,898 S 2550 E,84660,Spanish Fork,3988,801-504-9612,40.098894,-111.613379
Perry Supercenter,50.0,1200 S Commerce Way,84302,Perry,3454,435-734-9660,41.484022,-112.030258
El Mirage Supercenter,18.33,12900 W Thunderbird Rd,85335,El Mirage,4336,623-583-1321,33.610608,-112.33649
Peoria Supercenter,19.43,21655 N Lake Pleasant Pkwy,85382,Peoria,3896,623-537-0809,33.680298,-112.276167
Surprise Supercenter,20.69,13770 W Bell Rd,85374,Surprise,2777,623-544-2200,33.642779,-112.358141
Surprise Neighborhood Market,21.43,15431 W Greenway Rd,85374,Surprise,4218,623-584-0189,33.622677,-112.392434
Glendale Supercenter,20.32,18551 N 83rd Ave,85308,Glendale,3241,623-825-1129,33.65067,-112.234138
Buckeye Supercenter,38.94,1060 S Watson Rd,85326,Buckeye,3407,623-474-6728,33.436922,-112.560303
Oro Valley Neighborhood Market,25.89,7951 N Oracle Rd,85704,Oro Valley,4264,520-469-9556,32.350839,-110.977172
Tucson Neighborhood Market,27.04,2175 W Ruthrauff Rd,85705,Tucson,4473,520-292-2542,32.293147,-111.01303
Tucson Store,29.24,455 E Wetmore Rd,85705,Tucson,1325,520-292-2992,32.288399,-110.965014
Tucson Neighborhood Market,30.61,831 E Fort Lowell Road,85719,Tucson,5725,520-719-6349,32.265554,-110.958581
Tucson Neighborhood Market,33.36,3925 E Grant Rd,85712,Tucson,3357,520-327-0085,32.25197,-110.908802
Tucson Supercenter,34.31,3435 East Broadway Blvd,85716,Tucson,3884,520-917-1655,32.2236403,-110.9188725
Tucson Supercenter,34.94,1260 East Tucson Marketplace Blvd,85713,Tucson,5626,520-917-0108,32.185694,-110.953398
Tucson Neighborhood Market,35.55,2823 W Valencia Rd,85746,Tucson,3377,520-908-2556,32.132874,-111.026742
Tucson Supercenter,36.1,1650 W Valencia Rd,85746,Tucson,1612,520-573-3777,32.136724,-111.000556
Tucson Neighborhood Market,37.03,5500 E 22nd St,85711,Tucson,4603,520-745-0267,32.205776,-110.873984
Tucson Supercenter,37.23,7150 E Speedway Blvd,85710,Tucson,1291,520-751-1882,32.23359,-110.839581
Tucson Neighborhood Market,37.75,2565 E. Commerce Center Place,85706,Tucson,4490,520-837-0750,32.147489,-110.933161
Tucson Neighborhood Market,38.98,2550 S. Kolb Rd,85710,Tucson,3049,520-329-6471,32.19303,-110.842387
Tucson Neighborhood Market,39.27,8640 E Broadway Blvd,85710,Tucson,3143,520-329-6870,32.219825,-110.807801
Tucson Supercenter,47.01,9260 S. Houghton Rd,85747,Tucson,5858,520-329-6674,32.084845,-110.776057
Avondale Supercenter,45.54,13055 W Rancho Santa Fe Blvd,85392,Avondale,2554,623-935-4010,33.459141,-112.3381
Goodyear Supercenter,47.23,1100 N Estrella Pkwy,85338,Goodyear,5369,623-925-9575,33.459558,-112.395288
Goodyear Neighborhood Market,47.97,14200 W Indian School Rd,85395,Goodyear,3604,623-935-7007,33.4871959,-112.3644107
Shippensburg Supercenter,21.53,100 S Conestoga Dr,17257,Shippensburg,5358,717-532-4240,40.062321,-77.497937
Everett Store,36.31,72 Bedford Sq,15537,Everett,1684,814-623-3332,40.02317,-78.44708
Carlisle Supercenter,39.54,60 Noble Blvd,17013,Carlisle,2574,717-258-1250,40.189328,-77.194327
Duncansville Supercenter,49.01,200 Commerce Dr,16635,Duncansville,4348,814-693-0531,40.370349,-78.432848
Mechanicsburg Supercenter,49.29,6520 Carlisle Pike Ste 550,17050,Mechanicsburg,1886,717-691-3150,40.248405,-77.023292
Brownsville Supercenter,1.36,2721 Boca Chica Blvd,78521,Brownsville,1000,956-544-0394,25.925047,-97.47699
Brownsville Supercenter,3.21,2205 E. Ruben Torres Sr. Blvd,78526,Brownsville,4112,956-509-2077,25.9524,-97.480925
Brownsville Supercenter,5.73,3500 W Alton Gloor Blvd,78520,Brownsville,456,956-350-2022,25.975195,-97.520341
Los Fresnos Supercenter,11.62,1004 W. Ocean Boulevard,78566,Los Fresnos,2765,956-233-1742,26.074583,-97.491285
Port Isabel Supercenter,18.8,1401 State Highway 100,78578,Port Isabel,413,956-943-1387,26.068984,-97.222507
San Benito Supercenter,19.59,1126 W Us Highway 77,78586,San Benito,1296,956-399-1373,26.1477897,-97.6344279
Harlingen Supercenter,24.42,1801 W Lincoln St,78552,Harlingen,595,956-428-0734,26.180441,-97.716899
Weslaco Neighborhood Market,36.4,1600 S Texas Blvd,78596,Weslaco,6159,956-854-2566,26.142036,-97.99158
Weslaco Supercenter,37.24,1310 N Texas Blvd,78599,Weslaco,1041,956-968-6357,26.174683,-97.987624
Donna Supercenter,40.29,900 N. Salinas Boulevard,78537,Donna,2763,956-461-2906,26.1832411,-98.0384441
Elsa Supercenter,41.78,411 South Broadway Street,78543,Elsa,5808,956-262-9407,26.2874705,-97.9905849
Alamo Supercenter,45.68,1421 Frontage Rd,78516,Alamo,5165,956-782-0034,26.191058,-98.131301
Hidalgo Supercenter,49.11,3000 S Jackson Rd,78557,Hidalgo,3567,956-904-4826,26.125271,-98.219485
Edinburg Supercenter,49.39,2812 S. Expressway 281,78542,Edinburg,5809,956-252-2047,26.271279,-98.1518
Mill Hall Supercenter,9.16,167 Hogan Blvd,17751,Mill Hall,2528,570-893-4627,41.116694,-77.480536
State College Supercenter,22.81,373 Benner Pike,16801,State College,2230,814-235-9306,40.832622,-77.808207
State College Supercenter,27.66,1665 N Atherton St,16803,State College,1640,814-237-8401,40.810122,-77.89739
Lewisburg Supercenter,28.47,120 Ajk Blvd,17837,Lewisburg,1644,570-522-8200,40.991619,-76.878945
Lewistown Supercenter,29.94,10180 Us Highway 522 S,17044,Lewistown,1607,717-242-6201,40.581333,-77.611455
Montoursville Store,32.31,1015 N Loyalsock Ave,17754,Montoursville,1887,570-368-5450,41.262279,-76.919142
Selinsgrove Supercenter,32.43,980 N Susquehanna Trl,17870,Selinsgrove,2185,570-374-1230,40.822864,-76.84513
Elizabethville Supercenter,44.74,200 Kocher Ln,17023,Elizabethville,3412,717-362-3696,40.555853,-76.79168
Huntingdon Supercenter,47.39,6716 Towne Center Blvd,16652,Huntingdon,5470,814-644-6910,40.490717,-78.044292
Bloomsburg Supercenter,49.01,100 Lunger Dr,17815,Bloomsburg,1794,570-389-5750,41.008702,-76.485292
Dallas Supercenter,9.28,9410 Webb Chapel Rd,75220,Dallas,5889,972-629-0007,32.862217,-96.856976
Dallas Supercenter,10.59,6185 Retail Rd,75231,Dallas,5823,972-656-2196,32.862849,-96.754838
Garland Supercenter,11.97,5302 N Garland Ave,75040,Garland,1055,972-496-2711,32.962318,-96.642557
Garland Neighborhood Market,13.15,101 W Buckingham Rd,75040,Garland,2433,469-304-3399,32.931981,-96.631591
Garland Neighborhood Market,13.26,1855 S Garland Ave,75040,Garland,4046,972-535-1192,32.896593,-96.649544
Sachse Neighborhood Market,13.54,6750 Murphy Road,75048,Sachse,6851,469-366-3942,32.983093,-96.611927
Dallas Neighborhood Market,13.83,2305 N Central Expy,75204,Dallas,3341,214-953-0460,32.800647,-96.794125
Garland Supercenter,14.49,1801 Marketplace Dr,75041,Garland,1800,972-279-8700,32.8630502,-96.652042
Irving Supercenter,14.55,4100 W Airport Fwy,75062,Irving,880,972-313-0707,32.834833,-97.00636
Dallas Neighborhood Market,14.77,2275 Gus Thomasson Rd,75228,Dallas,5021,214-660-9579,32.835963,-96.67637
Wylie Neighborhood Market,14.81,1400 Mccreary Road,75098,Wylie,6078,972-202-4007,33.034312,-96.593446
Barstow Supercenter,28.16,301 Montara Rd,92311,Barstow,1879,760-252-5000,34.882594,-116.991694
Redding Supercenter,5.51,1515 Dana Dr,96003,Redding,2537,530-221-2800,40.583976,-122.34324
Anderson Supercenter,5.59,5000 Rhonda Rd,96007,Anderson,5133,530-378-0244,40.431344,-122.289703
Red Bluff Supercenter,24.26,608 Luther Road,96080,Red Bluff,1608,530-529-5540,40.162188,-122.232418
Baltimore Store,11.34,112 Carroll Island Rd,21220,Baltimore,3481,410-335-5669,39.336616,-76.400912
Cockeysville Supercenter,12.56,1 Frankel Way,21030,Cockeysville,2577,410-628-0980,39.47064,-76.643297
Fallston Supercenter,18.52,303 Fallston Blvd,21047,Fallston,3780,443-686-7037,39.498449,-76.384659
Abingdon Store,19.48,401 Constant Friendship Blvd,21009,Abingdon,2009,410-569-9403,39.4621,-76.3147
Aberdeen Supercenter,26.81,645 S Philadelphia Blvd,21001,Aberdeen,1968,410-273-9200,39.49498,-76.177507
Hampstead Supercenter,27.69,2320 No. Hanover Pike,21074,Hampstead,2850,410-374-5344,39.636036,-76.869339
Shrewsbury Supercenter,33.12,698 Shrewsbury Commons Ave,17361,Shrewsbury,2519,717-235-6363,39.768085,-76.66809
Hanover Supercenter,37.62,1881 Baltimore Pike,17331,Hanover,5469,717-630-8211,39.760843,-76.962003
North East Supercenter,41.23,75 North East Plz,21901,North East,5450,410-287-2915,39.610029,-75.951518
Hanover Supercenter,41.74,495 Eisenhower Dr,17331,Hanover,1823,717-632-8444,39.823698,-76.975137
Easton Store,46.44,8155 Elliott Rd,21601,Easton,1715,410-819-0140,38.772711,-76.05434
Middletown Supercenter,47.52,705 Middletown Warwick Rd,19709,Middletown,3802,302-449-1254,39.446328,-75.737929
York Supercenter,47.56,2801 E Market St Bldg B,17402,York,1529,717-755-1600,39.977681,-76.671561
York Supercenter,47.64,1000 Town Center Drive,17408,York,2205,717-764-1485,39.968565,-76.772897
Oxford Supercenter,48.29,800 Commons Dr,19363,Oxford,5795,484-702-7206,39.796823,-75.979062
Elkton Supercenter,48.39,1000 E Pulaski Hwy,21921,Elkton,1860,410-398-1070,39.603188,-75.792787
Cleveland Supercenter,22.6,831 Highway 59 S,77327,Cleveland,249,281-592-2654,30.333624,-95.098051
Baytown Supercenter,26.35,8700 N Highway 146,77523,Baytown,2439,281-918-3023,29.8171691,-94.8968336
Liberty Supercenter,28.91,2121 Highway 146 Byp,77575,Liberty,1186,936-336-5601,30.075608,-94.775305
Vernal Supercenter,1.7,1851 W Highway 40,84078,Vernal,1572,435-789-9784,40.438184,-109.563141
Ruckersville Supercenter,12.94,135 Stoneridge Dr,22968,Ruckersville,4638,434-990-6013,38.235827,-78.372899
Luray Supercenter,17.88,1036 Us Highway 211 W,22835,Luray,2564,540-743-4111,38.662488,-78.493811
Culpeper Supercenter,21.73,801 James Madison Hwy,22701,Culpeper,2136,540-825-2723,38.480524,-77.973335
Harrisonburg Supercenter,26.25,171 Burgess Road,22801,Harrisonburg,1726,540-433-0808,38.435223,-78.853029
Timberville Supercenter,26.29,375 S Main Street,22853,Timberville,6952,540-896-0212,38.63064,-78.77589
Rockingham Neighborhood Market,26.87,1942 Port Republic Road,22801,Rockingham,7177,540-282-6951,38.405135,-78.864133
Harrisonburg Supercenter,29.34,2160 John Wayland Hwy,22801,Harrisonburg,2807,540-438-0349,38.433418,-78.910233
Woodstock Supercenter,32.03,461 W Reservoir Rd,22664,Woodstock,2647,540-459-9229,38.868883,-78.531125
Locust Grove Supercenter,32.7,2533 Germanna Hwy,22508,Locust Grove,5731,540-317-2185,38.371732,-77.767965
Waynesboro Neighborhood Market,37.5,1211 W Broad St Ste A,22980,Waynesboro,4388,540-943-4087,38.071412,-78.894642
Waynesboro Supercenter,39.27,116 Lucy Ln,22980,Waynesboro,5117,540-932-2500,38.067831,-78.933084
Staunton Supercenter,41.93,1028 Richmond Avenue C.,24401,Staunton,1344,540-886-8566,38.134491,-79.04839
Fredericksburg Supercenter,45.59,11 Village Pkwy,22406,Fredericksburg,4258,540-752-2125,38.369344,-77.529197
Fredericksburg Supercenter,46.98,1800 Carl D Silver Pkwy,22401,Fredericksburg,1833,540-786-2090,38.30653,-77.51382
Gordonsville Supercenter,34.24,164 Camp Creek Pkwy,22942,Gordonsville,4682,540-832-1259,37.97744,-78.209147
